    n, insertion_cmp, insertion_swaps, insertion_time, bubble_cmp, bubble_swaps, bubble_time
    0,             0,               0,              0,          0,            0,           0
    1,             0,               0,              0,          0,            0,           0
    2,             1,               1,              0,          1,            1,           0
    3,             3,               3,              0,          3,            3,           0
    4,             4,               3,              0,          6,            3,           0
    5,             5,               3,              0,         10,            3,           0
    6,             7,               4,              0,         15,            4,           0
    7,            10,               6,              0,         21,            6,           0
    8,            11,               6,              0,         28,            6,           0
    9,            12,               6,              0,         36,            6,           0
   10,            13,               6,              0,         45,            6,           0
   11,            15,               7,              0,         55,            7,           0
   12,            16,               7,              0,         66,            7,           0
   13,            18,               8,              0,         78,            8,           0
   14,            19,               8,              0,         91,            8,           0
   15,            20,               8,              0,        105,            8,           0
   16,            22,               9,              0,        120,            9,           0
   17,            25,              11,              0,        136,           11,           6
   18,            26,              11,              0,        153,           11,           0
   19,            27,              11,              0,        171,           11,           0
   20,            29,              12,              0,        190,           12,           0
   21,            30,              12,              0,        210,           12,           0
   22,            31,              12,              0,        231,           12,           0
   23,            33,              13,              0,        253,           13,           0
   24,            34,              13,              0,        276,           13,           0
   25,            35,              13,              0,        300,           13,           0
   26,            36,              13,              0,        325,           13,           0
   27,            37,              13,              0,        351,           13,           0
   28,            41,              16,              0,        378,           16,           0
   29,            43,              17,              0,        406,           17,           0
   30,            44,              17,              0,        435,           17,           0
   31,            45,              17,              0,        465,           17,           0
   32,            46,              17,              0,        496,           17,           0
   33,            49,              19,              0,        528,           19,           0
   34,            51,              20,              0,        561,           20,           0
   35,            55,              23,              0,        595,           23,           0
   36,            56,              23,              0,        630,           23,           0
   37,            57,              23,              0,        666,           23,           0
   38,            59,              24,              0,        703,           24,           0
   39,            60,              24,              0,        741,           24,           0
   40,            61,              24,              0,        780,           24,           0
   41,            62,              24,              0,        820,           24,           0
   42,            64,              25,              0,        861,           25,           0
   43,            67,              27,              0,        903,           27,           0
   44,            69,              28,              0,        946,           28,           0
   45,            70,              28,              0,        990,           28,           0
   46,            71,              28,              0,       1035,           28,           0
   47,            73,              29,              0,       1081,           29,           0
   48,            76,              31,              0,       1128,           31,           0
   49,            77,              31,              0,       1176,           31,           9
   50,            78,              31,              0,       1225,           31,           0
   51,            80,              32,              0,       1275,           32,           0
   52,            82,              33,              0,       1326,           33,           0
   53,            83,              33,              0,       1378,           33,           0
   54,            84,              33,              0,       1431,           33,           0
   55,            85,              33,              0,       1485,           33,           0
   56,            86,              33,              0,       1540,           33,           0
   57,            87,              33,              0,       1596,           33,           0
   58,            88,              33,              0,       1653,           33,           0
   59,            89,              33,              0,       1711,           33,           0
   60,            90,              33,              0,       1770,           33,           0
   61,            91,              33,              0,       1830,           33,           0
   62,            92,              33,              0,       1891,           33,           0
   63,            93,              33,              0,       1953,           33,           0
   64,            95,              34,              0,       2016,           34,           0
   65,            96,              34,              0,       2080,           34,           0
   66,            97,              34,              0,       2145,           34,           0
   67,            98,              34,              0,       2211,           34,           0
   68,            99,              34,              0,       2278,           34,           0
   69,           100,              34,              0,       2346,           34,           0
   70,           101,              34,              0,       2415,           34,          15
   71,           102,              34,              0,       2485,           34,           0
   72,           103,              34,              0,       2556,           34,           0
   73,           104,              34,              0,       2628,           34,           0
   74,           105,              34,              0,       2701,           34,           0
   75,           106,              34,              0,       2775,           34,           0
   76,           107,              34,              0,       2850,           34,           0
   77,           108,              34,              0,       2926,           34,           0
   78,           109,              34,              0,       3003,           34,           0
   79,           111,              35,              0,       3081,           35,           0
   80,           112,              35,              0,       3160,           35,           0
   81,           113,              35,              0,       3240,           35,           0
   82,           114,              35,              0,       3321,           35,           0
   83,           115,              35,              0,       3403,           35,          15
   84,           117,              36,              0,       3486,           36,           0
   85,           118,              36,              0,       3570,           36,           0
   86,           121,              38,              0,       3655,           38,           0
   87,           122,              38,              0,       3741,           38,           0
   88,           123,              38,              0,       3828,           38,           0
   89,           124,              38,              0,       3916,           38,           0
   90,           125,              38,              0,       4005,           38,           0
   91,           126,              38,              0,       4095,           38,           0
   92,           127,              38,              0,       4186,           38,           0
   93,           128,              38,              0,       4278,           38,          15
   94,           129,              38,              0,       4371,           38,           2
   95,           130,              38,              0,       4465,           38,           0
   96,           131,              38,              0,       4560,           38,           0
   97,           132,              38,              0,       4656,           38,           0
   98,           133,              38,              0,       4753,           38,           0
   99,           134,              38,              0,       4851,           38,           0
  100,           135,              38,              0,       4950,           38,           0
  101,           137,              39,              0,       5050,           39,           0
  102,           138,              39,              0,       5151,           39,           0
  103,           139,              39,              0,       5253,           39,          15
  104,           140,              39,              0,       5356,           39,           1
  105,           141,              39,              0,       5460,           39,           0
  106,           142,              39,              0,       5565,           39,           0
  107,           144,              40,              0,       5671,           40,           0
  108,           147,              42,              0,       5778,           42,           0
  109,           148,              42,              0,       5886,           42,           0
  110,           149,              42,              0,       5995,           42,           0
  111,           150,              42,              0,       6105,           42,          14
  112,           153,              44,              0,       6216,           44,           0
  113,           154,              44,              0,       6328,           44,           0
  114,           155,              44,              0,       6441,           44,           0
  115,           157,              45,              0,       6555,           45,           0
  116,           159,              46,              0,       6670,           46,           0
  117,           161,              47,              0,       6786,           47,          13
  118,           162,              47,              0,       6903,           47,           0
  119,           163,              47,              0,       7021,           47,           0
  120,           164,              47,              0,       7140,           47,           0
  121,           165,              47,              0,       7260,           47,           0
  122,           166,              47,              0,       7381,           47,           0
  123,           167,              47,              0,       7503,           47,          15
  124,           169,              48,              0,       7626,           48,           0
  125,           170,              48,              0,       7750,           48,           0
  126,           171,              48,              0,       7875,           48,           0
  127,           172,              48,              0,       8001,           48,           0
  128,           174,              49,              0,       8128,           49,           0
  129,           175,              49,              0,       8256,           49,          15
  130,           178,              51,              0,       8385,           51,           0
  131,           179,              51,              0,       8515,           51,           0
  132,           180,              51,              0,       8646,           51,           0
  133,           182,              52,              0,       8778,           52,           0
  134,           183,              52,              0,       8911,           52,          15
  135,           184,              52,              0,       9045,           52,           0
  136,           186,              53,              0,       9180,           53,           6
  137,           189,              55,              0,       9316,           55,           0
  138,           190,              55,              0,       9453,           55,           0
  139,           192,              56,              0,       9591,           56,           9
  140,           193,              56,              0,       9730,           56,           0
  141,           194,              56,              0,       9870,           56,           0
  142,           195,              56,              0,      10011,           56,           0
  143,           196,              56,              0,      10153,           56,          15
  144,           197,              56,              0,      10296,           56,           1
  145,           200,              58,              0,      10440,           58,           0
  146,           204,              61,              0,      10585,           61,           0
  147,           205,              61,              0,      10731,           61,           0
  148,           206,              61,              0,      10878,           61,          15
  149,           207,              61,              0,      11026,           61,           0
  150,           208,              61,              0,      11175,           61,           0
  151,           209,              61,              0,      11325,           61,          15
  152,           210,              61,              0,      11476,           61,           3
  153,           211,              61,              0,      11628,           61,           0
  154,           213,              62,              0,      11781,           62,           0
  155,           214,              62,              0,      11935,           62,          12
  156,           215,              62,              0,      12090,           62,           0
  157,           216,              62,              0,      12246,           62,           0
  158,           217,              62,              0,      12403,           62,           0
  159,           219,              63,              0,      12561,           63,           0
  160,           220,              63,              0,      12720,           63,           0
  161,           224,              66,              0,      12880,           66,          11
  162,           228,              69,              0,      13041,           69,           4
  163,           229,              69,              0,      13203,           69,           0
  164,           230,              69,              0,      13366,           69,           0
  165,           231,              69,              0,      13530,           69,          15
  166,           232,              69,              0,      13695,           69,           0
  167,           233,              69,              0,      13861,           69,           0
  168,           236,              71,              0,      14028,           71,           0
  169,           237,              71,              0,      14196,           71,          15
  170,           238,              71,              0,      14365,           71,           0
  171,           239,              71,              0,      14535,           71,           0
  172,           240,              71,              0,      14706,           71,          15
  173,           241,              71,              0,      14878,           71,           0
  174,           242,              71,              0,      15051,           71,           0
  175,           244,              72,              0,      15225,           72,          15
  176,           247,              74,              0,      15400,           74,          10
  177,           249,              75,              0,      15576,           75,           5
  178,           250,              75,              0,      15753,           75,           5
  179,           251,              75,              0,      15931,           75,           0
  180,           253,              76,              0,      16110,           76,          11
  181,           256,              78,              0,      16290,           78,           0
  182,           259,              80,              0,      16471,           80,           9
  183,           261,              81,              0,      16653,           81,           4
  184,           262,              81,              0,      16836,           81,           4
  185,           263,              81,              0,      17020,           81,          10
  186,           264,              81,              0,      17205,           81,           1
  187,           266,              82,              0,      17391,           82,           9
  188,           268,              83,              0,      17578,           83,           7
  189,           271,              85,              0,      17766,           85,           4
  190,           274,              87,              0,      17955,           87,           0
  191,           275,              87,              0,      18145,           87,          10
  192,           276,              87,              0,      18336,           87,           0
  193,           277,              87,              0,      18528,           87,          15
  194,           278,              87,              0,      18721,           87,           0
  195,           279,              87,              0,      18915,           87,          15
  196,           280,              87,              0,      19110,           87,           6
  197,           281,              87,              0,      19306,           87,           0
  198,           282,              87,              0,      19503,           87,           9
  199,           283,              87,              0,      19701,           87,           0
  200,           284,              87,              0,      19900,           87,          15
  201,           285,              87,              0,      20100,           87,           0
  202,           286,              87,              0,      20301,           87,          15
  203,           287,              87,              0,      20503,           87,           0
  204,           288,              87,              0,      20706,           87,          15
  205,           290,              88,              0,      20910,           88,           3
  206,           293,              90,              0,      21115,           90,          12
  207,           294,              90,              0,      21321,           90,           0
  208,           295,              90,              0,      21528,           90,           0
  209,           297,              91,              0,      21736,           91,          15
  210,           300,              93,              0,      21945,           93,          12
  211,           303,              95,              0,      22155,           95,           5
  212,           306,              97,              0,      22366,           97,           0
  213,           307,              97,              0,      22578,           97,          15
  214,           308,              97,              0,      22791,           97,           0
  215,           309,              97,              0,      23005,           97,          24
  216,           310,              97,              0,      23220,           97,           9
  217,           311,              97,              0,      23436,           97,           8
  218,           312,              97,              0,      23653,           97,           6
  219,           313,              97,              0,      23871,           97,          13
  220,           314,              97,              0,      24090,           97,           3
  221,           315,              97,              0,      24310,           97,          13
  222,           317,              98,              0,      24531,           98,           1
  223,           318,              98,              0,      24753,           98,          16
  224,           319,              98,              0,      24976,           98,           0
  225,           320,              98,              0,      25200,           98,          18
  226,           321,              98,              0,      25425,           98,           0
  227,           322,              98,              0,      25651,           98,          17
  228,           325,             100,              0,      25878,          100,           0
  229,           330,             104,              0,      26106,          104,          17
  230,           331,             104,              0,      26335,          104,          13
  231,           332,             104,              0,      26565,          104,           9
  232,           333,             104,              0,      26796,          104,          10
  233,           334,             104,              0,      27028,          104,           8
  234,           335,             104,              0,      27261,          104,           1
  235,           336,             104,              0,      27495,          104,          15
  236,           339,             106,              0,      27730,          106,           0
  237,           341,             107,              0,      27966,          107,          15
  238,           344,             109,              0,      28203,          109,          15
  239,           345,             109,              0,      28441,          109,           0
  240,           346,             109,              0,      28680,          109,          18
  241,           347,             109,              0,      28920,          109,          13
  242,           348,             109,              0,      29161,          109,           7
  243,           349,             109,              0,      29403,          109,          10
  244,           350,             109,              0,      29646,          109,          12
  245,           351,             109,              0,      29890,          109,           7
  246,           353,             110,              0,      30135,          110,          10
  247,           355,             111,              0,      30381,          111,          13
  248,           357,             112,              0,      30628,          112,           0
  249,           360,             114,              0,      30876,          114,          15
  250,           361,             114,              0,      31125,          114,          15
  251,           362,             114,              0,      31375,          114,          12
  252,           364,             115,              0,      31626,          115,           4
  253,           365,             115,              0,      31878,          115,          15
  254,           366,             115,              0,      32131,          115,          15
  255,           368,             116,              0,      32385,          116,           0
  256,           371,             118,              0,      32640,          118,          15
  257,           374,             120,              0,      32896,          120,          15
  258,           377,             122,              0,      33153,          122,          15
  259,           378,             122,              0,      33411,          122,           0
  260,           379,             122,              0,      33670,          122,          18
  261,           380,             122,              0,      33930,          122,          13
  262,           381,             122,              0,      34191,          122,           0
  263,           382,             122,              0,      34453,          122,          15
  264,           383,             122,              0,      34716,          122,          19
  265,           384,             122,              0,      34980,          122,          14
  266,           386,             123,              0,      35245,          123,           3
  267,           387,             123,              0,      35511,          123,          17
  268,           388,             123,              0,      35778,          123,          15
  269,           389,             123,              0,      36046,          123,          18
  270,           390,             123,              0,      36315,          123,           0
  271,           391,             123,             13,      36585,          123,           2
  272,           392,             123,              0,      36856,          123,          17
  273,           393,             123,              0,      37128,          123,          16
  274,           394,             123,              0,      37401,          123,          16
  275,           395,             123,              0,      37675,          123,           0
  276,           396,             123,              0,      37950,          123,          16
  277,           397,             123,              0,      38226,          123,          16
  278,           398,             123,              0,      38503,          123,          17
  279,           399,             123,              0,      38781,          123,          16
  280,           402,             125,              0,      39060,          125,           0
  281,           407,             129,              0,      39340,          129,          16
  282,           408,             129,              0,      39621,          129,          26
  283,           409,             129,              0,      39903,          129,          11
  284,           410,             129,              0,      40186,          129,          12
  285,           413,             131,              0,      40470,          131,          21
  286,           414,             131,              0,      40755,          131,          12
  287,           415,             131,              0,      41041,          131,          16
  288,           417,             132,              0,      41328,          132,          15
  289,           418,             132,              1,      41616,          132,           0
  290,           419,             132,              0,      41905,          132,          16
  291,           420,             132,              0,      42195,          132,          16
  292,           421,             132,              0,      42486,          132,          16
  293,           423,             133,              0,      42778,          133,          17
  294,           425,             134,              0,      43071,          134,          16
  295,           426,             134,              0,      43365,          134,          16
  296,           427,             134,              0,      43660,          134,          16
  297,           428,             134,              0,      43956,          134,          16
  298,           430,             135,              0,      44253,          135,          16
  299,           432,             136,              0,      44551,          136,          16
  300,           433,             136,              0,      44850,          136,          17
  301,           434,             136,              0,      45150,          136,          16
  302,           435,             136,              0,      45451,          136,          16
  303,           436,             136,              0,      45753,          136,          16
  304,           437,             136,              0,      46056,          136,          16
  305,           438,             136,              0,      46360,          136,          16
  306,           439,             136,              0,      46665,          136,          16
  307,           442,             138,              0,      46971,          138,          17
  308,           443,             138,              0,      47278,          138,          16
  309,           444,             138,              0,      47586,          138,          16
  310,           445,             138,              0,      47895,          138,          16
  311,           446,             138,              0,      48205,          138,          16
  312,           447,             138,              0,      48516,          138,          46
  313,           450,             140,              0,      48828,          140,          30
  314,           452,             141,              0,      49141,          141,          22
  315,           453,             141,              0,      49455,          141,          16
  316,           454,             141,              0,      49770,          141,          29
  317,           455,             141,              0,      50086,          141,          16
  318,           456,             141,              0,      50403,          141,          15
  319,           457,             141,              0,      50721,          141,          15
  320,           458,             141,              0,      51040,          141,          15
  321,           459,             141,              0,      51360,          141,          15
  322,           460,             141,              0,      51681,          141,          23
  323,           462,             142,              0,      52003,          142,           8
  324,           464,             143,              0,      52326,          143,          31
  325,           465,             143,              0,      52650,          143,          17
  326,           466,             143,              0,      52975,          143,          13
  327,           467,             143,              0,      53301,          143,          15
  328,           468,             143,              0,      53628,          143,          16
  329,           469,             143,              0,      53956,          143,          15
  330,           470,             143,              0,      54285,          143,          15
  331,           471,             143,              0,      54615,          143,          15
  332,           473,             144,              0,      54946,          144,          31
  333,           476,             146,              0,      55278,          146,          15
  334,           477,             146,              0,      55611,          146,          16
  335,           479,             147,              0,      55945,          147,          15
  336,           480,             147,              0,      56280,          147,          15
  337,           481,             147,              0,      56616,          147,          15
  338,           482,             147,              0,      56953,          147,          29
  339,           483,             147,              0,      57291,          147,          17
  340,           484,             147,              0,      57630,          147,          15
  341,           487,             149,              0,      57970,          149,          21
  342,           488,             149,              0,      58311,          149,          21
  343,           489,             149,              0,      58653,          149,           5
  344,           490,             149,              0,      58996,          149,          30
  345,           491,             149,              0,      59340,          149,          21
  346,           492,             149,              0,      59685,          149,          20
  347,           493,             149,              0,      60031,          149,          12
  348,           494,             149,              0,      60378,          149,          25
  349,           495,             149,              0,      60726,          149,          20
  350,           496,             149,              0,      61075,          149,          11
  351,           497,             149,              0,      61425,          149,          31
  352,           500,             151,              0,      61776,          151,          15
  353,           501,             151,              0,      62128,          151,          15
  354,           502,             151,              0,      62481,          151,          26
  355,           504,             152,              0,      62835,          152,          21
  356,           506,             153,              0,      63190,          153,          15
  357,           507,             153,              0,      63546,          153,          15
  358,           508,             153,              0,      63903,          153,          31
  359,           510,             154,              0,      64261,          154,          20
  360,           513,             156,              0,      64620,          156,          15
  361,           514,             156,              0,      64980,          156,          31
  362,           515,             156,              0,      65341,          156,          15
  363,           516,             156,              0,      65703,          156,          15
  364,           517,             156,              0,      66066,          156,          31
  365,           518,             156,              0,      66430,          156,          15
  366,           520,             157,              0,      66795,          157,          15
  367,           523,             159,              0,      67161,          159,          31
  368,           527,             162,              0,      67528,          162,          24
  369,           528,             162,              2,      67896,          162,          20
  370,           529,             162,              0,      68265,          162,          22
  371,           530,             162,              0,      68635,          162,          20
  372,           532,             163,              0,      69006,          163,          20
  373,           534,             164,              0,      69378,          164,          31
  374,           535,             164,              0,      69751,          164,          15
  375,           536,             164,              0,      70125,          164,          15
  376,           538,             165,             15,      70500,          165,          15
  377,           540,             166,              0,      70876,          166,          19
  378,           541,             166,              0,      71253,          166,          27
  379,           542,             166,              0,      71631,          166,          31
  380,           544,             167,              0,      72010,          167,          17
  381,           545,             167,              0,      72390,          167,          30
  382,           546,             167,              0,      72771,          167,          15
  383,           547,             167,              0,      73153,          167,          31
  384,           550,             169,              0,      73536,          169,          31
  385,           553,             171,              0,      73920,          171,          16
  386,           554,             171,              0,      74305,          171,          31
  387,           555,             171,              0,      74691,          171,          31
  388,           556,             171,              0,      75078,          171,          15
  389,           557,             171,              0,      75466,          171,          38
  390,           559,             172,              0,      75855,          172,          25
  391,           560,             172,              0,      76245,          172,          32
  392,           561,             172,              0,      76636,          172,          26
  393,           562,             172,              0,      77028,          172,          20
  394,           564,             173,              0,      77421,          173,          31
  395,           565,             173,              0,      77815,          173,          31
  396,           566,             173,              0,      78210,          173,          17
  397,           568,             174,              0,      78606,          174,          29
  398,           570,             175,              0,      79003,          175,          31
  399,           571,             175,              0,      79401,          175,          31
  400,           572,             175,              0,      79800,          175,          31
  401,           573,             175,              0,      80200,          175,          15
  402,           575,             176,              0,      80601,          176,          31
  403,           578,             178,              0,      81003,          178,          31
  404,           579,             178,              0,      81406,          178,          15
  405,           580,             178,              0,      81810,          178,          31
  406,           581,             178,              0,      82215,          178,          31
  407,           582,             178,              0,      82621,          178,          31
  408,           583,             178,              0,      83028,          178,          27
  409,           586,             180,              0,      83436,          180,          21
  410,           590,             183,              0,      83845,          183,          32
  411,           591,             183,              0,      84255,          183,          29
  412,           592,             183,              0,      84666,          183,          31
  413,           593,             183,              0,      85078,          183,          19
  414,           594,             183,             12,      85491,          183,          16
  415,           595,             183,              0,      85905,          183,          31
  416,           596,             183,              0,      86320,          183,          31
  417,           597,             183,              0,      86736,          183,          36
  418,           599,             184,              0,      87153,          184,          26
  419,           602,             186,              0,      87571,          186,          31
  420,           603,             186,              0,      87990,          186,          15
  421,           604,             186,              0,      88410,          186,          16
  422,           605,             186,              0,      88831,          186,          31
  423,           606,             186,              0,      89253,          186,          31
  424,           607,             186,              0,      89676,          186,          33
  425,           608,             186,              0,      90100,          186,          32
  426,           610,             187,              0,      90525,          187,          31
  427,           611,             187,              0,      90951,          187,          30
  428,           613,             188,              0,      91378,          188,          28
  429,           614,             188,              0,      91806,          188,          15
  430,           615,             188,              0,      92235,          188,          31
  431,           616,             188,              0,      92665,          188,          31
  432,           618,             189,              0,      93096,          189,          31
  433,           619,             189,              0,      93528,          189,          31
  434,           620,             189,              0,      93961,          189,          34
  435,           621,             189,              0,      94395,          189,          28
  436,           622,             189,              0,      94830,          189,          31
  437,           623,             189,              0,      95266,          189,          40
  438,           625,             190,              0,      95703,          190,          22
  439,           626,             190,              0,      96141,          190,          31
  440,           627,             190,              0,      96580,          190,          31
  441,           629,             191,              0,      97020,          191,          40
  442,           631,             192,              0,      97461,          192,          31
  443,           632,             192,              0,      97903,          192,          28
  444,           633,             192,              0,      98346,          192,          25
  445,           634,             192,              0,      98790,          192,          46
  446,           635,             192,              0,      99235,          192,          31
  447,           638,             194,              0,      99681,          194,          31
  448,           640,             195,              0,     100128,          195,          31
  449,           644,             198,              0,     100576,          198,          31
  450,           645,             198,              0,     101025,          198,          31
  451,           646,             198,              0,     101475,          198,          31
  452,           648,             199,              0,     101926,          199,          46
  453,           651,             201,              0,     102378,          201,          31
  454,           652,             201,              0,     102831,          201,          31
  455,           653,             201,              0,     103285,          201,          31
  456,           655,             202,              0,     103740,          202,          40
  457,           657,             203,              0,     104196,          203,          39
  458,           660,             205,              0,     104653,          205,          34
  459,           663,             207,              0,     105111,          207,          28
  460,           664,             207,              0,     105570,          207,          31
  461,           665,             207,              0,     106030,          207,          37
  462,           666,             207,              0,     106491,          207,          40
  463,           667,             207,              0,     106953,          207,          31
  464,           668,             207,              0,     107416,          207,          31
  465,           669,             207,              0,     107880,          207,          31
  466,           670,             207,              0,     108345,          207,          46
  467,           672,             208,              0,     108811,          208,          31
  468,           674,             209,              0,     109278,          209,          31
  469,           676,             210,              0,     109746,          210,          46
  470,           677,             210,              0,     110215,          210,          39
  471,           678,             210,              0,     110685,          210,          32
  472,           680,             211,              0,     111156,          211,          34
  473,           681,             211,              0,     111628,          211,          29
  474,           682,             211,              0,     112101,          211,          46
  475,           683,             211,              0,     112575,          211,          35
  476,           684,             211,              0,     113050,          211,          43
  477,           685,             211,              0,     113526,          211,          40
