      n, heap_cmp, heap_swaps, heap_time, merge_cmp, merge_swaps, merge_time
    315,     4486,       2533,         0,      1329,           0,          0
    316,     4502,       2541,         0,      1342,           0,          0
    317,     4520,       2552,         0,      1346,           0,          0
    318,     4539,       2564,         0,      1348,           0,          0
    319,     4558,       2572,         0,      1355,           0,         15
    320,     4574,       2582,         1,      1356,           0,          0
    321,     4591,       2589,         0,      1358,           0,          0
    322,     4608,       2603,         0,      1362,           0,          0
    323,     4626,       2611,         0,      1363,           0,          0
    324,     4639,       2622,        14,      1380,           0,          0
    325,     4665,       2634,         0,      1380,           0,          0
    326,     4681,       2643,         0,      1391,           0,          0
    327,     4701,       2654,         0,      1392,           0,          0
    328,     4712,       2664,         0,      1387,           0,          0
    329,     4729,       2665,        15,      1393,           0,          0
    330,     4744,       2676,         0,      1398,           0,          0
    331,     4766,       2691,         0,      1401,           0,          0
    332,     4787,       2703,         0,      1413,           0,          0
    333,     4805,       2712,         0,      1413,           0,          0
    334,     4821,       2721,        15,      1420,           0,          0
    335,     4834,       2729,         0,      1430,           0,          0
    336,     4856,       2741,         0,      1423,           0,          0
    337,     4874,       2745,         0,      1430,           0,          0
    338,     4884,       2750,         0,      1440,           0,         15
    339,     4904,       2769,         0,      1440,           0,          0
    340,     4919,       2780,         4,      1451,           0,          0
    341,     4941,       2788,         0,      1454,           0,          0
    342,     4954,       2800,         0,      1463,           0,          0
    343,     4974,       2809,        12,      1470,           0,          0
    344,     4991,       2823,         0,      1465,           0,          0
    345,     5010,       2828,         0,      1468,           0,          0
    346,     5029,       2830,         0,      1485,           0,          0
    347,     5049,       2841,         0,      1485,           0,          0
    348,     5066,       2849,        15,      1489,           0,          0
    349,     5085,       2862,         0,      1503,           0,          0
    350,     5100,       2870,         0,      1499,           0,          0
    351,     5118,       2878,         0,      1509,           0,          0
    352,     5135,       2891,        15,      1521,           0,          0
    353,     5154,       2899,         0,      1522,           0,          0
    354,     5170,       2909,         0,      1521,           0,          0
    355,     5189,       2918,         0,      1531,           0,          0
    356,     5205,       2926,        15,      1531,           0,          0
    357,     5221,       2936,         0,      1534,           0,          0
    358,     5240,       2944,         0,      1542,           0,         12
    359,     5258,       2956,         2,      1541,           0,          0
    360,     5276,       2967,         0,      1552,           0,          0
    361,     5295,       2979,         0,      1561,           0,          0
    362,     5312,       2991,         0,      1557,           0,          0
    363,     5330,       2997,        15,      1564,           0,          0
    364,     5347,       3000,         0,      1582,           0,          0
    365,     5365,       3015,        10,      1579,           0,          0
    366,     5381,       3021,         0,      1591,           0,          6
    367,     5403,       3034,         1,      1594,           0,          0
    368,     5416,       3037,         0,      1599,           0,          0
    369,     5432,       3048,         0,      1602,           0,          0
    370,     5450,       3060,        14,      1610,           0,          0
    371,     5469,       3073,         0,      1613,           0,          0
    372,     5486,       3081,         0,      1615,           0,          0
    373,     5506,       3093,         0,      1624,           0,         13
    374,     5523,       3104,         2,      1640,           0,          0
    375,     5543,       3113,         0,      1638,           0,          0
    376,     5554,       3118,         0,      1647,           0,          0
    377,     5572,       3124,         0,      1652,           0,          0
    378,     5591,       3141,        17,      1656,           0,          0
    379,     5611,       3149,         0,      1659,           0,          0
    380,     5629,       3162,         0,      1675,           0,          0
    381,     5649,       3171,         0,      1680,           0,          0
    382,     5663,       3182,        15,      1687,           0,          0
    383,     5685,       3192,         0,      1691,           0,          0
    384,     5698,       3199,         0,      1700,           0,          0
    385,     5712,       3209,         0,      1701,           0,          0
    386,     5733,       3220,        16,      1704,           0,          0
    387,     5747,       3226,         0,      1706,           0,          0
    388,     5765,       3237,         0,      1708,           0,          0
    389,     5782,       3249,        13,      1714,           0,          1
    390,     5801,       3258,         0,      1722,           0,          0
    391,     5815,       3268,         0,      1724,           0,          0
    392,     5838,       3285,         0,      1727,           0,          0
    393,     5856,       3286,         0,      1732,           0,          0
    394,     5869,       3302,         0,      1735,           0,          0
    395,     5893,       3312,         0,      1737,           0,         15
    396,     5902,       3317,         0,      1742,           0,          0
    397,     5920,       3325,         0,      1746,           0,          0
    398,     5941,       3338,         0,      1753,           0,          0
    399,     5963,       3348,        15,      1752,           0,          0
    400,     5980,       3358,         0,      1762,           0,          0
    401,     6000,       3371,         0,      1765,           0,          0
    402,     6013,       3375,         0,      1789,           0,          0
    403,     6030,       3385,        15,      1783,           0,          0
    404,     6042,       3392,         0,      1782,           0,          0
    405,     6062,       3399,         0,      1785,           0,          0
    406,     6087,       3416,         0,      1787,           0,          0
    407,     6102,       3425,        15,      1791,           0,          0
    408,     6120,       3429,         0,      1805,           0,          0
    409,     6137,       3440,         0,      1809,           0,          0
    410,     6154,       3459,         0,      1810,           0,         15
    411,     6174,       3467,         0,      1817,           0,          5
    412,     6192,       3472,         0,      1821,           0,          0
    413,     6208,       3481,         0,      1822,           0,          0
    414,     6223,       3490,        11,      1843,           0,          0
    415,     6242,       3503,         0,      1840,           0,          0
    416,     6258,       3513,         0,      1839,           0,          0
    417,     6278,       3523,         0,      1841,           0,          0
    418,     6293,       3534,        15,      1852,           0,          0
    419,     6309,       3541,         0,      1852,           0,          0
    420,     6327,       3553,         0,      1863,           0,          0
    421,     6346,       3560,        16,      1867,           0,          0
    422,     6366,       3572,         0,      1873,           0,          0
    423,     6388,       3583,         0,      1877,           0,          0
    424,     6400,       3592,         0,      1880,           0,          0
    425,     6425,       3603,        16,      1890,           0,          0
    426,     6434,       3609,         0,      1896,           0,          0
    427,     6453,       3618,         0,      1905,           0,          0
    428,     6471,       3626,         0,      1900,           0,         14
    429,     6488,       3638,         0,      1902,           0,          0
    430,     6506,       3650,         0,      1916,           0,          0
    431,     6524,       3660,         0,      1913,           0,          0
    432,     6542,       3672,        17,      1939,           0,          0
    433,     6554,       3673,         0,      1944,           0,          0
    434,     6577,       3688,         8,      1945,           0,          0
    435,     6596,       3697,         5,      1958,           0,          0
    436,     6605,       3706,         0,      1947,           0,          0
    437,     6627,       3718,         0,      1954,           0,          0
    438,     6640,       3723,         0,      1964,           0,         15
    439,     6660,       3734,         0,      1967,           0,          0
    440,     6684,       3748,         0,      1966,           0,          0
    441,     6702,       3753,         0,      1972,           0,          0
    442,     6713,       3769,        15,      1993,           0,          0
    443,     6729,       3773,         0,      1989,           0,          0
    444,     6742,       3780,         0,      1997,           0,          0
    445,     6764,       3791,        15,      2005,           0,          1
